state_code,house_unitPrice,lease_unitPrice,center,center_lat,center_lon,cit,dist,vil,master,college,highSchool,secondary,median,restaurant,106_traffic_done,cloth_done,convStore_done,edu_all_statecode,hardware_done,hsp_and_clc,illegal_don,job_stat_code,mrt,night_club,park,ubike
554827047,370000.0,1229.0,"(25.089532801562754, 121.59885046099241)",25.089532801562754,121.59885046099241,台北市,內湖區,大湖里,0.12774890043982404,0.3606557377049181,0.420031987205118,0.09156337465013993,865,37,13,17,26,42,7,10,30,0,0,1,3,5
554827048,405500.0,1229.0,"(25.089532801562754, 121.60334621292738)",25.089532801562754,121.60334621292738,台北市,內湖區,大湖里,0.12774890043982404,0.3606557377049181,0.420031987205118,0.09156337465013993,865,8,19,18,21,39,6,8,23,0,0,0,3,4
554827025,317000.0,1083.0,"(25.089532801562754, 121.49994391842316)",25.089532801562754,121.49994391842316,台北市,士林區,永倫里,0.053089382123575286,0.2249550089982004,0.4607078584283144,0.26124775044991,562,8,23,6,11,43,16,13,26,0,0,1,2,2
554827026,484000.0,933.0,"(25.089532801562754, 121.50443967035812)",25.089532801562754,121.50443967035812,台北市,士林區,永倫里,0.053089382123575286,0.2249550089982004,0.4607078584283144,0.26124775044991,562,28,67,9,22,67,18,18,39,0,0,1,4,2
554927030,389000.0,757.0,"(25.094054660227542, 121.49991119511178)",25.094054660227545,121.49991119511179,台北市,士林區,永倫里,0.053089382123575286,0.2249550089982004,0.4607078584283144,0.26124775044991,562,7,26,4,11,49,16,10,28,0,0,1,1,2
554927031,376500.0,1083.0,"(25.094054660227542, 121.5044061142289)",25.094054660227545,121.5044061142289,台北市,士林區,永倫里,0.053089382123575286,0.2249550089982004,0.4607078584283144,0.26124775044991,562,20,42,9,19,68,20,16,52,0,0,1,3,2
554827027,408000.0,1083.0,"(25.089532801562754, 121.50893542229309)",25.089532801562754,121.50893542229308,台北市,士林區,社子里,0.051247242491091125,0.21109791277787204,0.4690310537926353,0.2686237909384015,588,65,162,13,48,78,32,29,69,0,0,1,5,2
554827028,421000.0,750.0,"(25.089532801562754, 121.51343117422806)",25.089532801562754,121.51343117422806,台北市,士林區,福中里,0.07285412948239492,0.2579912380334253,0.4682784358267078,0.200876196657472,637,62,138,69,73,83,35,37,112,0,5,3,6,6
554827029,489500.0,1125.0,"(25.089532801562754, 121.51792692616301)",25.089532801562754,121.517926926163,台北市,士林區,後港里,0.07921852000535261,0.26361568312592,0.4600562023283822,0.19710959454034524,657,139,188,74,78,91,33,44,117,10,5,11,9,7
554927033,519000.0,1750.0,"(25.094054660227542, 121.51339595246313)",25.094054660227545,121.51339595246313,台北市,士林區,後港里,0.07921852000535261,0.26361568312592,0.4600562023283822,0.19710959454034524,657,35,122,70,78,81,29,30,118,0,3,3,6,4
